step,train/loss,train/grad_norm,train/learning_rate,train/num_tokens,train/completions/mean_length,train/completions/min_length,train/completions/max_length,train/completions/clipped_ratio,train/completions/mean_terminated_length,train/completions/min_terminated_length,train/completions/max_terminated_length,train/rewards/reward_fn/mean,train/rewards/reward_fn/std,train/reward,train/reward_std,train/frac_reward_zero_std,train/entropy,train/clip_ratio/low_mean,train/clip_ratio/low_min,train/clip_ratio/high_mean,train/clip_ratio/high_max,train/clip_ratio/region_mean,train/epoch
750,-0.009399999864399433,0.08511184900999069,4.9766304073273204e-06,638974.0,45.125,1.399999976158142,118.80000305175781,0.125,19.04166603088379,1.399999976158142,54.599998474121094,3.9773130416870117,0.5571624636650085,3.9773130416870117,0.10608264058828354,0.6499999761581421,0.689820408821106,0.0,0.0,0.0,0.0,0.0,0.15000000596046448
760,0.19709999859333038,0.10576211661100388,4.975905994797358e-06,644380.0,49.45000076293945,1.0,205.0,0.15000000596046448,12.794286727905273,1.0,33.79999923706055,3.9837777614593506,0.6091707348823547,3.9837777614593506,0.3119266927242279,0.44999998807907104,0.5434533953666687,0.0,0.0,0.0,0.0,0.0,0.15199999511241913
770,0.09969999641180038,0.08561749756336212,4.975170213583624e-06,654176.0,73.30000305175781,1.0,205.0,0.25,13.581428527832031,1.0,35.20000076293945,3.7299141883850098,0.8121045231819153,3.7299141883850098,0.27218765020370483,0.550000011920929,0.827441394329071,0.0,0.0,0.0,0.0,0.0,0.15399999916553497
780,0.29190000891685486,0.15330199897289276,4.974423973180819e-06,659717.0,53.775001525878906,1.0,196.39999389648438,0.125,23.694047927856445,1.0,93.19999694824219,3.6498091220855713,0.8702313303947449,3.6498091220855713,0.5203184485435486,0.44999998807907104,0.506013035774231,0.0,0.0,0.0,0.0,0.0,0.15600000321865082
790,0.23569999635219574,0.1380336731672287,4.9736663640942425e-06,668679.0,66.55000305175781,1.0,256.0,0.22499999403953552,11.899999618530273,1.0,45.599998474121094,4.080069065093994,0.5204538702964783,4.080069065093994,0.22689887881278992,0.6000000238418579,0.5020495057106018,0.0,0.0,0.0,0.0,0.0,0.15800000727176666
800,-0.06689999997615814,0.0,4.972897841071244e-06,677229.0,38.75,1.0,111.0,0.125,9.130000114440918,1.0,38.79999923706055,3.8273873329162598,0.6587662696838379,3.8273873329162598,0.06883767992258072,0.75,0.8213597536087036,0.0,0.0,0.0,0.0,0.0,0.1599999964237213
810,0.1347000002861023,4.2387285232543945,4.972118404111825e-06,684132.0,35.67499923706055,1.0,156.39999389648438,0.125,4.267857074737549,1.0,20.399999618530273,3.8459787368774414,0.7111123204231262,3.8459787368774414,0.1612989753484726,0.699999988079071,0.6103406548500061,0.0,0.0,0.0,0.0,0.0,0.16200000047683716
820,0.11509999632835388,0.47388309240341187,4.971327598468633e-06,697628.0,64.9000015258789,1.0,170.8000030517578,0.17499999701976776,21.825000762939453,1.0,108.5999984741211,3.78407621383667,0.40187808871269226,3.78407621383667,0.23806220293045044,0.44999998807907104,0.7077091932296753,0.0,0.0,0.0,0.0,0.0,0.164000004529953
830,-0.0007999999797903001,0.3564235270023346,4.970526333636371e-06,703119.0,18.975000381469727,1.0,72.5999984741211,0.05000000074505806,6.224999904632568,1.0,21.600000381469727,4.089018821716309,0.4146217703819275,4.089018821716309,0.08757593482732773,0.800000011920929,0.8411996960639954,0.0,0.0,0.0,0.0,0.0,0.16599999368190765
840,-0.0019000000320374966,0.20028479397296906,4.969713700120337e-06,711231.0,47.04999923706055,1.0,206.0,0.15000000596046448,10.35714340209961,1.0,47.20000076293945,3.6394357681274414,0.9881673455238342,3.6394357681274414,0.2887314260005951,0.550000011920929,0.6271438002586365,0.0,0.0,0.0,0.0,0.0,0.1679999977350235
850,0.1039000004529953,0.17174093425273895,4.968890152667882e-06,720587.0,100.05000305175781,1.0,256.0,0.30000001192092896,29.21428680419922,1.0,105.4000015258789,3.51772141456604,1.3440747261047363,3.51772141456604,0.5537647008895874,0.44999998807907104,0.8018001317977905,0.0,0.0,0.0,0.0,0.0,0.17000000178813934
860,-0.09200000017881393,0.11428184062242508,4.968055691279005e-06,730663.0,63.70000076293945,1.0,256.0,0.22499999403953552,7.971428871154785,1.0,34.79999923706055,3.8413968086242676,0.5161063075065613,3.8413968086242676,0.08826744556427002,0.550000011920929,0.6801636815071106,0.0,0.0,0.0,0.0,0.0,0.1720000058412552
870,0.04639999940991402,0.832038402557373,4.967210315953707e-06,738432.0,65.7249984741211,1.0,150.39999389648438,0.20000000298023224,15.925000190734863,1.0,53.79999923706055,3.8690013885498047,0.5944651961326599,3.8690013885498047,0.238469660282135,0.5,0.8216816782951355,0.0,0.0,0.0,0.0,0.0,0.17399999499320984
880,0.1525000035762787,0.1361723691225052,4.966354026691988e-06,748775.0,93.82499694824219,1.0,205.60000610351562,0.30000001192092896,22.71666717529297,1.0,61.400001525878906,3.718118667602539,0.8840129375457764,3.718118667602539,0.3747142255306244,0.44999998807907104,0.9848166108131409,0.0,0.0,0.0,0.0,0.0,0.17599999904632568
890,0.061000000685453415,0.11396533995866776,4.965486368746497e-06,758613.0,41.650001525878906,1.0,162.39999389648438,0.125,11.746428489685059,1.0,68.5999984741211,3.7733025550842285,0.6728993654251099,3.7733025550842285,0.14005787670612335,0.6499999761581421,0.8975015878677368,0.0,0.0,0.0,0.0,0.0,0.17800000309944153
900,0.09040000289678574,0.12107394635677338,4.964608251611935e-06,764627.0,35.04999923706055,1.0,142.1999969482422,0.10000000149011612,9.808333396911621,1.0,43.400001525878906,4.097982406616211,0.4523523449897766,4.097982406616211,0.030253689736127853,0.75,0.4387398064136505,0.0,0.0,0.0,0.0,0.0,0.18000000715255737
910,0.12070000171661377,0.0,4.963718765793601e-06,774973.0,74.80000305175781,1.0,256.0,0.25,15.880000114440918,1.0,56.400001525878906,3.6768155097961426,0.8360911011695862,3.6768155097961426,0.21164043247699738,0.6499999761581421,0.6205735802650452,0.0,0.0,0.0,0.0,0.0,0.18199999630451202
920,-0.00419999985024333,0.42466309666633606,4.962818820786197e-06,782273.0,36.849998474121094,1.0,87.4000015258789,0.10000000149011612,12.5,1.0,40.79999923706055,3.7557222843170166,0.7648242712020874,3.7557222843170166,0.22758249938488007,0.5,1.153723955154419,0.0,0.0,0.0,0.0,0.0,0.18400000035762787
930,0.1581999957561493,0.13247047364711761,4.96190750709502e-06,793872.0,85.4749984741211,1.0,256.0,0.2750000059604645,21.07428550720215,1.0,102.19999694824219,3.818810224533081,0.6658064723014832,3.818810224533081,0.26675423979759216,0.4000000059604645,0.7042921781539917,0.0,0.0,0.0,0.0,0.0,0.1860000044107437
940,0.36079999804496765,0.16447526216506958,4.9609852794674225e-06,802933.0,51.82500076293945,1.0,241.0,0.15000000596046448,15.54285717010498,1.0,83.5999984741211,3.401078462600708,1.28617262840271,3.401078462600708,0.526196300983429,0.5,0.9362309575080872,0.0,0.0,0.0,0.0,0.0,0.18799999356269836
950,0.10769999772310257,0.0,4.9600521379034035e-06,811155.0,48.400001525878906,1.0,199.1999969482422,0.125,16.902381896972656,1.0,65.5999984741211,3.965876817703247,0.6412508487701416,3.965876817703247,0.15863656997680664,0.6499999761581421,0.9275620579719543,0.0,0.0,0.0,0.0,0.0,0.1899999976158142
960,0.093299999833107,0.0,4.959108082402963e-06,820883.0,49.849998474121094,1.0,156.1999969482422,0.17499999701976776,6.235714435577393,1.0,34.0,3.9126131534576416,0.7520573139190674,3.9126131534576416,0.24210844933986664,0.6499999761581421,0.8797304630279541,0.0,0.0,0.0,0.0,0.0,0.19200000166893005
970,-0.014100000262260437,0.14525966346263885,4.958153112966102e-06,828856.0,48.625,1.0,154.0,0.15000000596046448,13.5,1.0,49.400001525878906,3.7520196437835693,0.886283278465271,3.7520196437835693,0.23979493975639343,0.6000000238418579,0.6146067976951599,0.0,0.0,0.0,0.0,0.0,0.1940000057220459
980,0.20309999585151672,0.0,4.957187229592819e-06,835379.0,27.625,1.0,124.19999694824219,0.07500000298023224,8.98214340209961,1.0,48.79999923706055,3.7623209953308105,0.44141972064971924,3.7623209953308105,0.07284756004810333,0.699999988079071,0.9155226945877075,0.0,0.0,0.0,0.0,0.0,0.19599999487400055
990,0.04349999874830246,0.14876392483711243,4.956210432283115e-06,842803.0,37.45000076293945,1.0,154.0,0.125,6.409523963928223,1.0,18.0,3.940973997116089,0.6897599697113037,3.940973997116089,0.13882292807102203,0.6000000238418579,0.5818551182746887,0.0,0.0,0.0,0.0,0.0,0.1979999989271164
1000,0.023000000044703484,0.39591342210769653,4.955222721036989e-06,853128.0,41.42499923706055,2.5999999046325684,131.39999389648438,0.10000000149011612,21.571428298950195,2.5999999046325684,56.79999923706055,4.193885326385498,0.5451217889785767,4.193885326385498,0.23604564368724823,0.6000000238418579,0.3888627588748932,0.0,0.0,0.0,0.0,0.0,0.20000000298023224
1010,0.041600000113248825,0.12671850621700287,4.9542240958544426e-06,862286.0,52.5,1.399999976158142,205.0,0.17499999701976776,10.45714282989502,1.399999976158142,44.20000076293945,3.6260597705841064,0.696983814239502,3.6260597705841064,0.13480539619922638,0.699999988079071,0.8093376755714417,0.0,0.0,0.0,0.0,0.0,0.20200000703334808
1020,0.2053000032901764,0.18688172101974487,4.953214556735475e-06,868420.0,37.54999923706055,1.0,110.0,0.125,6.217857360839844,1.0,27.0,3.864910840988159,0.7371841073036194,3.864910840988159,0.2361355870962143,0.699999988079071,0.6036128997802734,0.0,0.0,0.0,0.0,0.0,0.20399999618530273
1030,0.004900000058114529,0.0,4.952194103680085e-06,878766.0,87.5999984741211,1.399999976158142,205.0,0.30000001192092896,14.733333587646484,1.399999976158142,52.20000076293945,3.567046880722046,1.004451870918274,3.567046880722046,0.24885636568069458,0.5,0.5258284211158752,0.0,0.0,0.0,0.0,0.0,0.20600000023841858
1040,-0.008799999952316284,0.11987817287445068,4.951162736688275e-06,886897.0,42.82500076293945,1.0,110.80000305175781,0.15000000596046448,4.766666889190674,1.0,13.399999618530273,3.7725698947906494,0.7590286135673523,3.7725698947906494,0.23884151875972748,0.550000011920929,0.8215693831443787,0.0,0.0,0.0,0.0,0.0,0.20800000429153442
1050,0.07840000092983246,0.15552948415279388,4.950120910507394e-06,897549.0,71.5999984741211,9.600000381469727,158.60000610351562,0.20000000298023224,36.983333587646484,9.600000381469727,124.4000015258789,3.7098207473754883,0.7818995714187622,3.7098207473754883,0.31960856914520264,0.6000000238418579,0.6904693841934204,0.0,0.0,0.0,0.0,0.0,0.20999999344348907
1060,0.3425999879837036,0.1859494149684906,4.949067715642741e-06,905222.0,40.67499923706055,1.0,212.39999389648438,0.10000000149011612,16.024999618530273,1.0,102.0,3.6688168048858643,0.8298997282981873,3.6688168048858643,0.3206707239151001,0.6000000238418579,0.9739532470703125,0.0,0.0,0.0,0.0,0.0,0.21199999749660492
1070,0.39410001039505005,0.11798761785030365,4.948003606841667e-06,912813.0,56.125,1.0,205.0,0.20000000298023224,6.788095474243164,1.0,26.600000381469727,3.761892795562744,0.6623531579971313,3.761892795562744,0.38735613226890564,0.6000000238418579,0.4661329388618469,0.0,0.0,0.0,0.0,0.0,0.21400000154972076
1080,0.12060000002384186,0.20492681860923767,4.946928584104171e-06,922147.0,79.0,1.0,250.60000610351562,0.20000000298023224,32.76309585571289,1.0,132.39999389648438,3.5169453620910645,0.9278528690338135,3.5169453620910645,0.2740686535835266,0.4000000059604645,0.8610946536064148,0.0,0.0,0.0,0.0,0.0,0.2160000056028366
1090,0.13429999351501465,0.0,4.945843102177605e-06,930576.0,45.67499923706055,1.0,155.1999969482422,0.15000000596046448,10.3869047164917,1.0,48.400001525878906,3.850553512573242,0.6183813810348511,3.850553512573242,0.1765885204076767,0.6499999761581421,0.6025921702384949,0.0,0.0,0.0,0.0,0.0,0.21799999475479126
1100,0.07419999688863754,0.12691862881183624,4.944746251567267e-06,937969.0,59.57500076293945,1.0,256.0,0.17499999701976776,16.977144241333008,1.0,80.5999984741211,3.7767343521118164,1.1918038129806519,3.7767343521118164,0.4741312265396118,0.5,0.6070517897605896,0.0,0.0,0.0,0.0,0.0,0.2199999988079071
1110,0.22849999368190765,0.282022625207901,4.9436384870205075e-06,948125.0,54.95000076293945,1.0,208.0,0.10000000149011612,33.371429443359375,1.0,126.0,3.703566551208496,0.6498599052429199,3.703566551208496,0.184665247797966,0.550000011920929,0.9204539656639099,0.0,0.0,0.0,0.0,0.0,0.22200000286102295
1120,0.09279999881982803,0.06759241968393326,4.942520263284678e-06,955849.0,53.5,1.0,205.60000610351562,0.17499999701976776,11.446428298950195,1.0,35.400001525878906,3.704230785369873,1.0851472616195679,3.704230785369873,0.24399198591709137,0.6000000238418579,0.7154690027236938,0.0,0.0,0.0,0.0,0.0,0.2240000069141388
1130,0.14659999310970306,0.11749584972858429,4.9413911256124265e-06,967151.0,83.3499984741211,2.5999999046325684,256.0,0.2750000059604645,17.474285125732422,2.5999999046325684,72.0,3.827538251876831,0.9510764479637146,3.827538251876831,0.36713701486587524,0.4000000059604645,1.118159294128418,0.0,0.0,0.0,0.0,0.0,0.22599999606609344
1140,0.18459999561309814,0.20819689333438873,4.940251074003754e-06,971356.0,16.774999618530273,1.0,106.0,0.05000000074505806,4.367857456207275,1.0,14.199999809265137,4.08109712600708,0.4721522927284241,4.08109712600708,0.1384505331516266,0.699999988079071,0.5408168435096741,0.0,0.0,0.0,0.0,0.0,0.2280000001192093
1150,0.09120000153779984,0.08262763917446136,4.9391001084586605e-06,979944.0,56.25,1.0,183.1999969482422,0.15000000596046448,19.98452377319336,1.0,80.0,3.7610855102539062,1.1310040950775146,3.7610855102539062,0.3110467195510864,0.6000000238418579,1.0863665342330933,0.0,0.0,0.0,0.0,0.0,0.23000000417232513
1160,0.1624000072479248,0.238753542304039,4.937938228977146e-06,991519.0,77.125,1.0,216.39999389648438,0.2750000059604645,8.095237731933594,1.0,28.600000381469727,3.693300485610962,0.9786709547042847,3.693300485610962,0.3711768686771393,0.44999998807907104,0.9758470058441162,0.0,0.0,0.0,0.0,0.0,0.23199999332427979
1170,0.03709999844431877,0.2240503877401352,4.9367654355592094e-06,998984.0,53.125,1.0,187.8000030517578,0.125,24.483333587646484,1.0,91.5999984741211,3.620229721069336,0.9249506592750549,3.620229721069336,0.22331105172634125,0.5,0.7398017048835754,0.0,0.0,0.0,0.0,0.0,0.23399999737739563
1180,0.11829999834299088,0.028333986178040504,4.935582182952203e-06,1010110.0,72.80000305175781,1.0,206.0,0.22499999403953552,18.42500114440918,1.0,60.0,3.5608484745025635,0.723879337310791,3.5608484745025635,0.23935431241989136,0.44999998807907104,0.8153910040855408,0.0,0.0,0.0,0.0,0.0,0.23600000143051147
1190,-0.0024999999441206455,0.11889283359050751,4.934388016408775e-06,1018268.0,52.04999923706055,1.0,161.60000610351562,0.17499999701976776,8.161905288696289,1.0,23.799999237060547,3.785756826400757,0.749342679977417,3.785756826400757,0.2749485969543457,0.6000000238418579,0.9430263042449951,0.0,0.0,0.0,0.0,0.0,0.23800000548362732
1200,0.02459999918937683,0.09827269613742828,4.933182935928926e-06,1026282.0,57.04999923706055,1.0,179.39999389648438,0.17499999701976776,13.638333320617676,1.0,48.599998474121094,3.8621842861175537,0.4692317843437195,3.8621842861175537,0.22328492999076843,0.550000011920929,0.6212425827980042,0.0,0.0,0.0,0.0,0.0,0.23999999463558197
1210,-0.009700000286102295,0.07767968624830246,4.9319669415126555e-06,1036079.0,62.67499923706055,1.0,166.0,0.20000000298023224,15.372858047485352,1.0,45.0,3.7734804153442383,0.6992961764335632,3.7734804153442383,0.4078938066959381,0.4000000059604645,0.9428828954696655,0.0,0.0,0.0,0.0,0.0,0.24199999868869781
1220,0.01769999973475933,0.1931607574224472,4.930740033159964e-06,1048157.0,61.900001525878906,1.399999976158142,205.0,0.17499999701976776,22.850475311279297,1.399999976158142,83.0,3.7788567543029785,0.6653181314468384,3.7788567543029785,0.3159893751144409,0.44999998807907104,1.0014641284942627,0.0,0.0,0.0,0.0,0.0,0.24400000274181366
1230,-0.014600000344216824,0.15111052989959717,4.929502665618202e-06,1054799.0,59.95000076293945,1.0,256.0,0.20000000298023224,10.64571475982666,1.0,40.400001525878906,3.8452370166778564,0.8476293087005615,3.8452370166778564,0.21513409912586212,0.5,0.5417861342430115,0.0,0.0,0.0,0.0,0.0,0.2460000067949295
1240,0.19689999520778656,0.12639065086841583,4.928254384140018e-06,1063338.0,60.125,1.0,171.39999389648438,0.15000000596046448,24.33333396911621,1.0,100.80000305175781,3.7788171768188477,0.6411191821098328,3.7788171768188477,0.2800537943840027,0.44999998807907104,0.845829427242279,0.0,0.0,0.0,0.0,0.0,0.24799999594688416
1250,0.12530000507831573,0.1402505785226822,4.926995188725414e-06,1071903.0,30.725000381469727,1.0,131.0,0.07500000298023224,12.516667366027832,1.0,45.599998474121094,3.924288511276245,0.4657004773616791,3.924288511276245,0.12125414609909058,0.5,0.7627947926521301,0.0,0.0,0.0,0.0,0.0,0.25
1260,0.09700000286102295,0.08659519255161285,4.925725079374388e-06,1082935.0,82.8499984741211,1.0,223.0,0.20000000298023224,45.251190185546875,1.0,159.0,3.745298147201538,0.7929050922393799,3.745298147201538,0.4846469759941101,0.3499999940395355,0.8504151105880737,0.0,0.0,0.0,0.0,0.0,0.25200000405311584
1270,0.22830000519752502,0.14602002501487732,4.924444510834292e-06,1092650.0,61.974998474121094,1.0,247.60000610351562,0.20000000298023224,11.725000381469727,1.0,54.400001525878906,3.5455408096313477,0.9025548696517944,3.5455408096313477,0.22198744118213654,0.699999988079071,0.6067261099815369,0.0,0.0,0.0,0.0,0.0,0.2540000081062317
1280,0.1940000057220459,0.0,4.923153028357774e-06,1102986.0,79.80000305175781,1.0,174.8000030517578,0.2750000059604645,13.933333396911621,1.0,60.400001525878906,3.6115050315856934,0.9493066072463989,3.6115050315856934,0.3547137379646301,0.550000011920929,0.7213948965072632,0.0,0.0,0.0,0.0,0.0,0.25600001215934753
1290,-0.09640000015497208,0.11074581742286682,4.921850631944835e-06,1113941.0,71.875,1.0,231.60000610351562,0.17499999701976776,30.627857208251953,1.0,100.0,3.9813239574432373,0.5634156465530396,3.9813239574432373,0.3110862076282501,0.4000000059604645,0.9917612671852112,0.0,0.0,0.0,0.0,0.0,0.257999986410141
1300,-0.011900000274181366,0.08533429354429245,4.920537776342826e-06,1124806.0,79.57499694824219,5.800000190734863,170.60000610351562,0.2750000059604645,15.744999885559082,5.800000190734863,48.0,3.7479825019836426,0.829992413520813,3.7479825019836426,0.24970094859600067,0.550000011920929,0.8397680521011353,0.0,0.0,0.0,0.0,0.0,0.25999999046325684
1310,0.26739999651908875,0.25169187784194946,4.9192140068043955e-06,1132101.0,39.07500076293945,1.0,158.0,0.10000000149011612,16.85714340209961,1.0,72.0,3.9279096126556396,0.5180442929267883,3.9279096126556396,0.1741693764925003,0.550000011920929,0.7919367551803589,0.0,0.0,0.0,0.0,0.0,0.2619999945163727
1320,-0.07720000296831131,0.5032861232757568,4.917879323329544e-06,1142156.0,35.82500076293945,1.0,134.39999389648438,0.07500000298023224,19.577381134033203,1.0,99.5999984741211,3.9436750411987305,0.6372377276420593,3.9436750411987305,0.3005560636520386,0.6499999761581421,0.7182964086532593,0.0,0.0,0.0,0.0,0.0,0.2639999985694885
1330,-0.007300000172108412,0.7331327199935913,4.9165341806656215e-06,1152525.0,79.625,1.0,211.39999389648438,0.25,18.59166717529297,1.0,73.0,3.506700277328491,1.1568132638931274,3.506700277328491,0.5257865190505981,0.30000001192092896,0.8963446617126465,0.0,0.0,0.0,0.0,0.0,0.26600000262260437
1340,-0.06639999896287918,0.12468596547842026,4.915178124065278e-06,1164557.0,69.44999694824219,2.4000000953674316,219.60000610351562,0.22499999403953552,16.95595359802246,2.4000000953674316,63.599998474121094,3.8040945529937744,0.502704918384552,3.8040945529937744,0.20287486910820007,0.44999998807907104,0.7842319011688232,0.0,0.0,0.0,0.0,0.0,0.2680000066757202
1350,0.2881999909877777,0.0735432505607605,4.913811153528513e-06,1173938.0,49.875,1.0,180.0,0.125,19.821428298950195,1.0,93.5999984741211,3.6529276371002197,0.9683532118797302,3.6529276371002197,0.3311026990413666,0.5,0.7639477252960205,0.0,0.0,0.0,0.0,0.0,0.27000001072883606
1360,-0.009399999864399433,0.1649504154920578,4.912433723802678e-06,1184180.0,68.75,1.600000023841858,217.8000030517578,0.17499999701976776,30.7690486907959,1.600000023841858,116.19999694824219,3.84450101852417,0.661614716053009,3.84450101852417,0.32349246740341187,0.44999998807907104,0.733005702495575,0.0,0.0,0.0,0.0,0.0,0.2720000147819519
1370,-0.024700000882148743,0.0,4.911045380140422e-06,1191382.0,27.700000762939453,1.0,107.19999694824219,0.07500000298023224,10.803571701049805,1.0,57.79999923706055,3.9403674602508545,0.44261837005615234,3.9403674602508545,0.16681626439094543,0.699999988079071,0.6459468603134155,0.0,0.0,0.0,0.0,0.0,0.27399998903274536
1380,0.16760000586509705,0.0915270447731018,4.909646577289095e-06,1200315.0,62.67499923706055,1.0,256.0,0.22499999403953552,6.5619049072265625,1.0,27.600000381469727,3.562164545059204,0.9161164164543152,3.562164545059204,0.2567017674446106,0.6499999761581421,0.5964357852935791,0.0,0.0,0.0,0.0,0.0,0.2759999930858612
1390,-0.0017999999690800905,0.2775532603263855,4.908236860501347e-06,1208386.0,63.875,1.0,230.60000610351562,0.17499999701976776,22.91428565979004,1.0,113.0,3.8459091186523438,0.716801106929779,3.8459091186523438,0.20495715737342834,0.550000011920929,0.8590371012687683,0.0,0.0,0.0,0.0,0.0,0.27799999713897705
1400,0.18520000576972961,0.7308377027511597,4.906816684524529e-06,1218025.0,58.474998474121094,1.0,172.39999389648438,0.15000000596046448,25.733335494995117,1.0,106.5999984741211,3.7261104583740234,0.6905969381332397,3.7261104583740234,0.28536257147789,0.550000011920929,0.791202187538147,0.0,0.0,0.0,0.0,0.0,0.2800000011920929
1410,0.11479999870061874,0.11400189995765686,4.905385594611289e-06,1228646.0,86.9749984741211,3.5999999046325684,191.0,0.2750000059604645,28.608333587646484,3.5999999046325684,97.19999694824219,3.709200620651245,0.7234323024749756,3.709200620651245,0.33133363723754883,0.4000000059604645,0.7326146364212036,0.0,0.0,0.0,0.0,0.0,0.28200000524520874
